"240","Danuel House Jr.","SF","28","NYK","1","0","3.0","0.0","1.0",".000","0.0","1.0",".000","0.0","0.0","",".000","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"241","Dwight Howard","C","36","LAL","29","6","15.3","1.9","3.1",".600","0.2","0.3",".750","1.7","2.8",".585",".633","1.2","2.0",".621","1.8","3.8","5.6","0.6","0.8","0.7","0.8","1.9","5.2"
"242","Markus Howard","SG","22","DEN","16","0","7.3","1.4","3.9",".355","1.1","2.9",".391","0.3","1.0",".250",".500","0.4","0.5",".875","0.0","0.3","0.3","0.3","0.4","0.0","0.4","0.7","4.3"
"243","Kevin Huerter","SG","23","ATL","30","19","28.1","4.5","9.6",".470","1.7","4.7",".366","2.8","4.8",".572",".561","0.5","0.7",".762","0.4","3.2","3.5","2.7","0.4","0.2","1.3","2.0","11.3"
"244","Jay Huff","C","23","LAL","4","0","5.0","0.0","0.8",".000","0.0","0.5",".000","0.0","0.3",".000",".000","0.0","0.0","","0.3","0.8","1.0","0.3","0.3","0.3","0.3","0.3","0.0"
"245","Elijah Hughes","SF","23","UTA","9","0","2.3","0.1","0.4",".250","0.0","0.2",".000","0.1","0.2",".500",".250","0.2","0.2","1.000","0.0","0.1","0.1","0.0","0.0","0.0","0.2","0.2","0.4"
"246","De'Andre Hunter","SF","24","ATL","11","11","27.8","4.5","10.1",".450","1.4","3.5",".395","3.2","6.6",".479",".518","0.4","0.9",".400","0.4","2.4","2.7","0.6","0.6","0.3","1.3","2.9","10.8"
"247","Chandler Hutchison","SF","25","PHO","6","0","3.7","0.2","0.3",".500","0.0","0.0","","0.2","0.3",".500",".500","0.3","0.3","1.000","0.0","0.8","0.8","0.3","0.0","0.0","0.7","0.2","0.7"
"248","Bones Hyland","PG","21","DEN","26","0","17.2","2.8","7.7",".363","1.5","4.8",".315","1.3","3.0",".442",".460","1.1","1.2",".875","0.2","1.9","2.1","1.6","0.6","0.2","1.0","2.0","8.2"
"249","Serge Ibaka","C","32","LAC","19","6","15.6","2.3","5.1",".458","0.7","1.7",".424","1.6","3.3",".476",".531","0.7","1.1",".667","1.1","2.8","3.9","1.3","0.2","0.6","1.2","1.9","6.1"
"250","Andre Iguodala","SF","38","GSW","18","0","20.6","1.8","4.2",".427","0.6","2.6",".239","1.2","1.6",".724",".500","0.5","0.7",".750","0.8","2.8","3.6","4.1","0.7","0.7","0.7","0.8","4.7"
"251","Joe Ingles","SF","34","UTA","36","8","25.2","2.7","6.3",".427","1.9","4.9",".376","0.8","1.4",".612",".575","0.4","0.5",".778","0.3","2.6","2.9","3.6","0.6","0.1","1.2","1.9","7.6"
"252","Brandon Ingram","SF","24","NOP","29","29","34.6","8.2","18.7",".437","1.6","4.8",".329","6.6","13.9",".475",".480","4.3","5.3",".812","0.7","5.3","6.0","4.9","0.6","0.3","2.8","2.0","22.2"
"253","Kyrie Irving","PG","29","BRK","1","1","32.0","9.0","17.0",".529","0.0","2.0",".000","9.0","15.0",".600",".529","4.0","4.0","1.000","0.0","3.0","3.0","4.0","3.0","1.0","2.0","3.0","22.0"
"254","Wes Iwundu","SF","27","ATL","3","1","27.3","2.7","6.0",".444","1.0","1.7",".600","1.7","4.3",".385",".528","1.0","1.3",".750","1.0","3.3","4.3","0.0","0.3","0.0","0.3","2.7","7.3"
"255","Frank Jackson","PG","23","DET","33","5","22.7","3.7","9.2",".403","1.9","5.6",".333","1.8","3.6",".513",".505","1.3","1.6",".830","0.3","1.2","1.5","0.9","0.5","0.2","0.8","1.6","10.7"
"256","Isaiah Jackson","PF","20","IND","9","0","5.4","0.8","1.9",".412","0.0","0.0","","0.8","1.9",".412",".412","0.3","0.7",".500","0.7","1.0","1.7","0.0","0.2","0.2","0.1","1.0","1.9"
"257","Jaren Jackson Jr.","PF","22","MEM","38","38","27.4","5.4","13.4",".407","1.8","5.8",".317","3.6","7.6",".477",".476","3.4","4.1",".827","1.2","4.1","5.3","1.1","1.0","1.8","1.7","3.4","16.1"
"258","Josh Jackson","SF","24","DET","27","3","18.3","2.7","6.4",".420","0.9","2.9",".295","1.9","3.6",".521",".486","1.0","1.4",".692","0.5","2.7","3.2","1.5","0.5","0.4","1.0","1.8","7.3"
"259","Justin Jackson","SF","26","TOT","2","0","5.0","0.0","1.0",".000","0.0","0.5",".000","0.0","0.5",".000",".000","1.0","1.0","1.000","0.0","1.0","1.0","0.0","0.0","0.0","0.5","0.5","1.0"
"259","Justin Jackson","SF","26","BOS","1","0","2.0","0.0","1.0",".000","0.0","0.0","","0.0","1.0",".000",".000","2.0","2.0","1.000","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.0"
"259","Justin Jackson","G-F","26","PHO","1","0","8.0","0.0","1.0",".000","0.0","1.0",".000","0.0","0.0","",".000","0.0","0.0","","0.0","2.0","2.0","0.0","0.0","0.0","1.0","1.0","0.0"
"260","Reggie Jackson","SG","31","LAC","34","34","32.3","6.4","16.4",".391","2.6","7.9",".336","3.8","8.5",".443",".472","1.4","1.7",".814","0.5","2.8","3.4","4.1","0.7","0.1","2.1","1.8","16.9"
"261","LeBron James","SF","37","LAL","27","27","36.9","10.6","20.4",".520","3.0","8.0",".370","7.6","12.4",".617",".593","4.4","5.7",".773","1.0","6.4","7.4","6.5","1.7","1.1","3.3","2.2","28.6"
"262","DeJon Jarreau","SG","24","IND","1","0","1.0","0.0","0.0","","0.0","0.0","","0.0","0.0","","","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"263","DaQuan Jeffries","G-F","24","MEM","1","0","1.0","0.0","1.0",".000","0.0","1.0",".000","0.0","0.0","",".000","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"264","Ty Jerome","SG","24","OKC","29","3","15.1","2.5","6.4",".392","1.0","3.3",".289","1.6","3.1",".506",".468","1.0","1.2",".806","0.4","1.1","1.6","1.7","0.7","0.1","0.8","1.4","7.0"
"265","Isaiah Joe","SG","22","PHI","23","0","11.7","1.2","3.6",".341","0.9","2.7",".339","0.3","0.9",".350",".470","0.6","0.7",".933","0.1","1.3","1.3","0.7","0.2","0.1","0.3","0.8","4.0"
"266","Alize Johnson","PF","25","TOT","19","0","7.3","0.7","1.5",".483","0.0","0.2",".000","0.7","1.3",".560",".483","0.2","0.4",".500","1.1","1.4","2.5","0.4","0.2","0.0","0.6","0.8","1.7"
"266","Alize Johnson","PF","25","CHI","16","0","7.6","0.8","1.4",".522","0.0","0.1",".000","0.8","1.3",".571",".522","0.3","0.4",".571","1.0","1.3","2.3","0.5","0.2","0.0","0.5","0.9","1.8"
"266","Alize Johnson","PF","25","WAS","3","0","6.0","0.7","2.0",".333","0.0","0.7",".000","0.7","1.3",".500",".333","0.0","0.3",".000","1.7","2.3","4.0","0.0","0.0","0.0","1.0","0.0","1.3"
"267","B.J. Johnson","SF","26","ORL","4","0","16.3","2.8","6.3",".440","1.0","2.5",".400","1.8","3.8",".467",".520","0.0","0.0","","1.5","2.3","3.8","0.0","0.0","0.3","0.0","1.0","6.5"
"268","Cameron Johnson","PF","25","PHO","37","5","25.2","4.0","8.7",".457","2.5","5.6",".440","1.5","3.1",".487",".599","1.1","1.4",".804","0.6","3.5","4.2","1.3","0.9","0.2","0.7","1.6","11.5"
"269","David Johnson","SG","20","TOR","2","0","1.0","0.0","0.5",".000","0.0","0.5",".000","0.0","0.0","",".000","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"270","Jalen Johnson","PF","20","ATL","10","0","5.0","0.8","1.7",".471","0.2","0.6",".333","0.6","1.1",".545",".529","0.4","0.6",".667","0.0","1.3","1.3","0.1","0.0","0.0","0.2","0.3","2.2"
"271","James Johnson","PF","34","BRK","24","2","19.1","2.1","4.4",".481","0.3","1.0",".280","1.8","3.4",".543",".514","0.3","0.7",".375","0.9","2.8","3.8","1.9","0.5","0.5","0.7","2.2","4.8"
"272","Joe Johnson","SG","40","BOS","1","0","2.0","1.0","1.0","1.000","0.0","0.0","","1.0","1.0","1.000","1.000","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.0"
"273","Keldon Johnson","SF","22","SAS","36","36","30.9","5.6","12.3",".452","1.6","3.5",".441","4.0","8.8",".457",".516","2.0","2.9",".686","1.1","5.4","6.5","1.7","0.8","0.1","1.4","1.9","14.7"
"274","Keon Johnson","SG","19","LAC","12","0","9.9","1.3","3.5",".357","0.3","0.7",".375","1.0","2.8",".353",".393","1.3","1.8",".762","0.3","1.3","1.5","1.0","0.5","0.1","0.5","1.8","4.1"
"275","Stanley Johnson","PF","25","LAL","5","3","25.2","2.2","4.8",".458","0.8","3.2",".250","1.4","1.6",".875",".542","1.6","1.8",".889","0.2","2.6","2.8","1.4","1.0","0.4","0.4","4.4","6.8"
"276","Tyler Johnson","PG","29","PHI","3","0","12.7","1.3","3.3",".400","1.0","2.3",".429","0.3","1.0",".333",".550","0.0","0.0","","0.3","1.7","2.0","0.7","0.3","0.3","0.3","1.3","3.7"
"277","Nikola Jokić","C","26","DEN","31","31","32.7","10.1","17.8",".564","1.5","4.3",".348","8.6","13.6",".632",".606","4.1","5.3",".776","2.6","11.6","14.2","7.0","1.4","0.8","3.7","2.5","25.7"
"278","Carlik Jones","PG","24","TOT","5","0","4.6","0.2","1.8",".111","0.0","0.2",".000","0.2","1.6",".125",".111","0.4","0.4","1.000","0.2","0.4","0.6","1.0","0.2","0.0","0.6","0.0","0.8"
"278","Carlik Jones","PG","24","DAL","3","0","6.3","0.0","2.3",".000","0.0","0.3",".000","0.0","2.0",".000",".000","0.7","0.7","1.000","0.3","0.7","1.0","1.7","0.3","0.0","1.0","0.0","0.7"
"278","Carlik Jones","PG","24","DEN","2","0","2.0","0.5","1.0",".500","0.0","0.0","","0.5","1.0",".500",".500","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0"
"279","Damian Jones","C","26","SAC","24","3","14.4","2.3","3.6",".628","0.1","0.5",".273","2.1","3.1",".680",".645","1.4","1.9",".717","1.5","2.8","4.3","0.8","0.1","0.5","1.0","1.9","6.0"
"280","Derrick Jones Jr.","PF","24","CHI","27","4","17.7","2.4","4.1",".600","0.4","1.1",".400","2.0","3.0",".675",".655","1.3","1.6",".833","1.3","2.1","3.4","0.5","0.5","0.9","0.5","2.3","6.6"
"281","Herbert Jones","C","23","NOP","35","26","28.4","3.3","6.9",".475","0.5","1.5",".340","2.7","5.3",".513",".513","1.3","1.5",".815","1.3","2.5","3.8","1.9","1.4","1.1","1.1","3.1","8.3"
"282","Jemerrio Jones","SF","26","LAL","2","0","7.5","1.0","1.5",".667","0.0","0.0","","1.0","1.5",".667",".667","0.0","0.0","","1.0","0.5","1.5","0.0","0.5","0.0","0.0","1.0","2.0"
"283","Kai Jones","C","21","CHO","12","0","2.8","0.3","0.5",".667","0.0","0.1",".000","0.3","0.4",".800",".667","0.1","0.3",".250","0.1","0.4","0.5","0.2","0.0","0.0","0.4","0.2","0.8"
"284","Mason Jones","SG","23","LAL","2","0","4.5","1.0","4.0",".250","0.0","1.0",".000","1.0","3.0",".333",".250","0.5","1.0",".500","0.5","0.5","1.0","0.0","0.5","0.0","0.5","0.5","2.5"
"285","Tre Jones","PG","22","SAS","35","2","12.6","1.8","3.7",".485","0.1","0.4",".154","1.7","3.3",".521",".492","0.6","0.6","1.000","0.4","1.6","2.0","2.3","0.4","0.0","0.6","0.9","4.3"
"286","Tyus Jones","PG","25","MEM","38","12","21.3","3.1","6.7",".457","0.9","2.4",".376","2.1","4.2",".503",".526","0.8","0.9",".912","0.3","2.3","2.6","4.1","0.9","0.1","0.7","0.4","7.8"
"287","DeAndre Jordan","C","33","LAL","27","18","13.2","2.1","3.1",".675","0.0","0.0","","2.1","3.1",".675",".675","0.4","0.6",".588","1.6","4.1","5.7","0.3","0.3","0.9","0.7","1.7","4.5"
"288","Cory Joseph","PG","30","DET","27","6","22.0","2.5","5.6",".447","0.7","2.0",".377","1.7","3.6",".485",".513","1.4","1.7",".830","0.3","1.7","2.0","3.6","0.8","0.2","1.5","1.7","7.1"
"289","Georgios Kalaitzakis","SF","23","MIL","9","0","5.3","0.6","1.2",".455","0.2","0.4",".500","0.3","0.8",".429",".545","0.4","1.0",".444","0.4","0.4","0.9","0.0","0.1","0.1","0.4","0.9","1.8"
"290","Frank Kaminsky","C","28","PHO","9","0","20.1","4.0","7.3",".545","0.6","1.7",".333","3.4","5.7",".608",".583","2.0","2.2",".900","1.2","3.3","4.6","1.4","0.9","0.8","0.6","1.6","10.6"
"291","Luke Kennard","SG","25","LAC","35","10","29.0","4.1","9.4",".432","2.8","6.3",".441","1.3","3.1",".413",".579","0.8","0.9",".879","0.2","3.2","3.4","2.1","0.7","0.1","0.8","1.6","11.7"
"292","George King","SF","28","DAL","4","0","4.8","0.0","1.3",".000","0.0","1.0",".000","0.0","0.3",".000",".000","0.3","0.5",".500","0.0","1.3","1.3","0.0","0.0","0.0","0.3","1.0","0.3"
"293","Louis King","SF","22","SAC","5","0","11.0","1.8","5.2",".346","1.0","3.2",".313","0.8","2.0",".400",".442","1.2","1.4",".857","0.0","1.6","1.6","0.2","0.4","0.0","0.0","1.6","5.8"
"294","Corey Kispert","SF","22","WAS","33","4","16.9","1.9","4.6",".414","0.8","2.6",".291","1.2","2.0",".576",".497","0.8","0.9",".839","0.5","1.5","2.0","0.8","0.3","0.2","0.5","0.7","5.4"
"295","Maxi Kleber","PF","30","DAL","23","6","24.4","2.4","6.0",".409","1.5","4.4",".343","0.9","1.5",".600",".536","0.8","1.1",".760","1.2","4.7","6.0","1.0","0.4","0.9","0.6","2.1","7.2"
"296","Brandon Knight","PG","30","DAL","3","0","18.0","3.0","6.7",".450","1.3","4.3",".308","1.7","2.3",".714",".550","2.7","2.7","1.000","0.0","2.3","2.3","2.7","0.3","0.0","1.3","1.7","10.0"
"297","Nathan Knight","PF","24","MIN","19","2","9.1","1.3","2.4",".533","0.1","0.4",".286","1.2","2.0",".579",".556","1.4","1.9",".722","1.1","1.5","2.6","0.7","0.2","0.4","0.5","1.3","4.0"
"298","Kevin Knox","SF","22","NYK","10","0","10.4","1.5","3.8",".395","1.0","2.6",".385","0.5","1.2",".417",".526","0.7","1.0",".700","0.7","1.3","2.0","0.3","0.2","0.1","0.4","0.4","4.7"
"299","John Konchar","SG","25","MEM","33","2","16.4","1.7","3.2",".528","0.6","1.4",".447","1.1","1.8",".593",".627","0.4","0.6",".600","1.2","2.8","4.0","1.3","0.8","0.2","0.5","1.2","4.4"
"300","Furkan Korkmaz","SG","24","PHI","33","9","22.6","3.3","8.5",".387","1.5","4.9",".302","1.8","3.5",".504",".475","1.1","1.3",".818","0.3","2.8","3.1","2.3","0.6","0.1","0.8","0.8","9.1"
"301","Luke Kornet","C","26","CLE","2","0","7.5","0.5","2.5",".200","0.0","0.5",".000","0.5","2.0",".250",".200","1.0","1.5",".667","1.0","0.5","1.5","0.5","0.0","0.5","0.0","0.5","2.0"
"302","Vit Krejci","SG","21","OKC","3","0","3.0","0.0","0.7",".000","0.0","0.7",".000","0.0","0.0","",".000","0.7","0.7","1.000","0.0","1.0","1.0","0.0","0.0","0.0","0.3","0.0","0.7"
"303","Arnoldas Kulboka","SF","24","CHO","1","0","3.0","0.0","0.0","","0.0","0.0","","0.0","0.0","","","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"304","Jonathan Kuminga","SF","19","GSW","27","2","9.3","1.7","3.5",".479","0.3","1.2",".281","1.3","2.3",".581",".527","1.0","1.6",".605","0.3","1.3","1.6","0.3","0.4","0.1","0.6","1.1","4.6"
"305","Kyle Kuzma","PF","26","WAS","36","36","33.1","5.6","12.7",".441","1.9","5.8",".325","3.7","6.9",".538",".515","1.7","2.6",".674","1.0","7.3","8.3","2.9","0.6","0.7","2.0","2.1","14.8"
"306","Jeremy Lamb","SF","29","IND","26","0","14.3","2.2","6.0",".361","1.0","3.0",".342","1.1","2.9",".382",".448","1.6","1.7",".932","0.5","2.2","2.6","1.4","0.4","0.3","0.5","1.0","6.9"
"307","Jock Landale","C","26","SAS","20","0","8.7","1.9","3.2",".587","0.5","1.1",".476","1.4","2.1",".643",".667","0.7","0.8",".875","1.1","0.8","1.9","0.7","0.2","0.3","0.6","1.0","4.9"
"308","Romeo Langford","SG","22","BOS","30","5","19.5","2.0","4.7",".415","0.7","2.1",".323","1.3","2.7",".488",".486","0.5","0.8",".652","0.9","2.2","3.2","0.6","0.6","0.4","0.4","1.3","5.1"
"309","Zach LaVine","SF","26","CHI","33","33","35.1","9.6","19.3",".497","3.2","7.6",".420","6.4","11.7",".547",".579","4.0","4.7",".857","0.3","4.7","5.1","4.2","0.5","0.4","2.8","1.6","26.3"
"310","Jake Layman","SF","27","MIN","16","1","9.2","1.1","2.6",".405","0.3","1.3",".200","0.8","1.4",".591",".452","0.4","0.5",".750","0.3","1.2","1.4","0.3","0.3","0.2","0.4","0.5","2.8"
"311","Damion Lee","SG","29","GSW","27","2","20.4","3.0","6.8",".437","1.2","3.4",".352","1.8","3.4",".522",".525","1.1","1.2",".879","0.3","2.7","3.0","0.9","0.4","0.1","0.6","1.6","8.2"
"312","Saben Lee","PG","22","DET","17","0","15.6","2.1","5.3",".400","0.5","2.1",".222","1.6","3.2",".519",".444","1.1","1.6",".704","0.3","2.2","2.5","2.4","1.1","0.4","0.8","0.9","5.8"
"313","Alex Len","C","28","SAC","24","7","16.9","2.5","4.4",".562","0.3","0.7",".375","2.2","3.7",".596",".590","1.0","1.6",".641","1.2","3.2","4.3","1.1","0.2","0.9","1.3","2.9","6.2"
"314","Caris LeVert","SG","27","IND","28","28","30.4","6.8","15.8",".431","1.6","5.1",".310","5.2","10.7",".488",".481","2.6","3.3",".796","0.6","2.6","3.3","4.0","1.0","0.5","1.8","2.1","17.8"
"315","Kira Lewis Jr.","PG","20","NOP","24","0","14.2","2.5","6.1",".404","0.5","2.4",".224","1.9","3.7",".523",".449","0.4","0.5",".833","0.4","1.3","1.6","2.0","0.5","0.0","1.1","0.7","5.9"
"316","Scottie Lewis","SG","21","CHO","2","0","3.5","0.0","0.0","","0.0","0.0","","0.0","0.0","","","0.5","1.0",".500","0.0","0.0","0.0","0.5","0.5","0.0","0.0","0.0","0.5"
"317","Damian Lillard","PG","31","POR","29","29","36.4","7.7","19.0",".402","3.2","9.8",".324","4.5","9.2",".485",".486","5.5","6.2",".878","0.4","3.7","4.1","7.3","0.6","0.4","2.9","1.3","24.0"
"318","Nassir Little","SF","21","POR","32","13","24.4","3.2","6.9",".464","1.0","3.3",".305","2.2","3.7",".607",".536","1.5","2.0",".723","1.4","4.2","5.7","1.2","0.7","0.9","0.9","2.1","8.9"
"319","Isaiah Livers","SF","23","DET","1","0","5.0","0.0","2.0",".000","0.0","2.0",".000","0.0","0.0","",".000","0.0","0.0","","0.0","0.0","0.0","0.0","1.0","1.0","1.0","1.0","0.0"
"320","Kevon Looney","C","25","GSW","37","37","19.7","2.5","4.6",".547","0.0","0.0",".000","2.5","4.6",".550",".547","0.9","1.5",".600","2.2","4.1","6.3","1.5","0.4","0.8","0.7","2.7","6.0"
"321","Brook Lopez","C","33","MIL","1","1","28.0","3.0","9.0",".333","2.0","4.0",".500","1.0","5.0",".200",".444","0.0","0.0","","2.0","3.0","5.0","0.0","1.0","3.0","0.0","3.0","8.0"
"322","Robin Lopez","C","33","ORL","17","5","17.8","3.6","6.2",".575","0.0","0.2",".000","3.6","6.1",".592",".575","0.8","1.3",".591","2.2","1.5","3.7","2.0","0.1","0.6","1.4","1.9","7.9"
"323","Didi Louzada","SF","22","NOP","2","0","3.5","0.0","1.5",".000","0.0","1.5",".000","0.0","0.0","",".000","0.0","0.0","","1.0","0.0","1.0","0.5","0.0","0.0","0.0","0.0","0.0"
"324","Kevin Love","PF","33","CLE","30","2","21.7","4.5","10.2",".443","2.7","6.3",".429","1.8","3.9",".466",".575","3.0","3.3",".900","1.2","6.4","7.6","2.1","0.4","0.2","1.2","1.1","14.7"
"325","Kyle Lowry","PG","35","MIA","35","35","34.3","4.6","10.9",".420","2.1","6.5",".322","2.5","4.5",".564",".516","2.4","2.9",".842","0.6","3.9","4.6","8.3","1.0","0.4","3.2","2.7","13.7"
"326","Timothé Luwawu-Cabarrot","SF","26","ATL","24","10","13.9","1.5","3.9",".387","1.0","2.6",".381","0.5","1.3",".400",".516","0.5","0.7",".813","0.3","1.3","1.5","0.8","0.4","0.1","0.4","1.5","4.5"
"327","Trey Lyles","PF","26","DET","33","3","18.0","2.9","6.7",".437","0.8","2.8",".304","2.1","3.9",".531",".500","2.0","2.5",".817","1.2","3.2","4.4","1.0","0.3","0.4","1.0","1.6","8.8"
"328","Théo Maledon","PG","20","OKC","20","0","13.9","1.0","3.7",".260","0.4","2.1",".171","0.6","1.6",".375",".308","1.3","1.5",".867","0.4","1.4","1.8","1.0","0.5","0.1","0.9","1.0","3.6"
"329","Sandro Mamukelashvili","PF","22","MIL","19","2","11.7","1.4","3.3",".429","0.7","1.7",".406","0.7","1.6",".452",".532","0.4","0.6",".727","1.1","1.2","2.3","0.5","0.3","0.3","0.4","0.6","3.9"
"330","Terance Mann","SF","25","LAC","37","13","29.5","4.0","8.1",".495","1.1","2.9",".396","2.9","5.3",".549",".565","1.4","1.9",".768","1.5","3.8","5.3","2.4","0.5","0.1","1.1","2.3","10.6"
"331","Tre Mann","PG","20","OKC","24","2","16.5","2.7","6.8",".401","1.0","2.7",".369","1.7","4.0",".423",".475","0.6","0.8",".700","0.4","1.8","2.3","0.5","0.5","0.3","0.7","1.6","7.0"
"332","Boban Marjanović","C","33","DAL","16","0","5.9","2.2","3.5",".625","0.1","0.2",".333","2.1","3.3",".642",".634","0.5","1.0",".500","0.4","1.4","1.9","0.1","0.0","0.1","0.7","1.2","4.9"
"333","Lauri Markkanen","PF","24","CLE","29","29","30.2","4.9","11.9",".413","1.8","6.0",".305","3.1","5.9",".523",".490","1.6","1.9",".855","1.2","4.3","5.4","1.6","0.7","0.5","0.9","1.8","13.3"
"334","Naji Marshall","SF","24","NOP","20","0","10.6","1.0","3.2",".302","0.2","1.3",".115","0.8","1.9",".432",".325","1.3","1.5",".862","0.7","2.1","2.8","1.0","0.4","0.2","1.0","1.0","3.3"
"335","Caleb Martin","SF","26","MIA","29","7","22.4","3.4","6.8",".505","1.0","2.7",".364","2.4","4.1",".597",".577","1.0","1.6",".667","1.1","2.5","3.6","1.0","0.9","0.6","0.7","1.6","8.8"
"336","Cody Martin","SF","26","CHO","34","5","26.8","3.2","6.6",".478","1.1","2.3",".474","2.1","4.4",".480",".560","1.2","1.6",".714","1.2","2.9","4.1","2.7","1.4","0.5","0.8","1.7","8.6"
"337","Kelan Martin","SF","26","IND","27","1","16.4","2.6","6.2",".417","0.8","2.7",".297","1.8","3.5",".511",".482","0.3","0.5",".692","0.6","1.4","2.0","0.8","0.5","0.3","0.5","1.3","6.3"
"338","Kenyon Martin Jr.","SF","21","HOU","36","0","18.6","3.3","6.2",".532","0.5","1.7",".311","2.8","4.5",".615",".574","1.0","1.6",".632","1.1","2.6","3.6","1.3","0.4","0.5","0.6","1.3","8.1"
"339","Garrison Mathews","SG","25","HOU","22","16","28.8","3.5","8.2",".425","2.5","6.8",".373","1.0","1.4",".677",".580","2.2","2.7",".817","0.6","3.1","3.7","0.8","0.7","0.5","0.7","3.1","11.8"
"340","Dakota Mathias","SG","26","MEM","2","0","0.5","0.0","0.5",".000","0.0","0.5",".000","0.0","0.0","",".000","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"341","Wesley Matthews","SG","35","MIL","12","1","17.7","2.2","4.3",".500","1.3","3.2",".421","0.8","1.2",".714",".654","0.3","0.4",".600","0.5","1.2","1.7","0.7","0.3","0.3","0.6","1.5","5.9"
"342","Tyrese Maxey","PG","21","PHI","32","31","34.5","6.4","13.5",".473","1.3","3.4",".380","5.1","10.1",".505",".521","2.8","3.2",".871","0.4","3.1","3.5","4.5","0.7","0.6","1.3","2.2","16.8"
"343","Skylar Mays","SG","24","ATL","14","5","12.6","2.1","4.0",".536","0.6","1.6",".348","1.6","2.4",".667",".607","0.5","0.5","1.000","0.4","1.3","1.6","0.9","0.5","0.0","0.4","0.4","5.4"
"344","Miles McBride","PG","21","NYK","14","2","9.8","1.1","3.6",".300","0.4","1.9",".185","0.7","1.6",".435",".350","0.2","0.2","1.000","0.1","0.8","0.9","1.4","0.6","0.1","0.2","1.0","2.7"
"345","Mac McClung","PG","23","CHI","1","0","3.0","1.0","1.0","1.000","0.0","0.0","","1.0","1.0","1.000","1.000","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","2.0"
"346","CJ McCollum","SG","30","POR","24","24","35.3","8.0","18.8",".424","3.2","8.2",".393","4.8","10.6",".447",".509","1.5","2.1",".700","1.1","3.0","4.1","4.5","1.1","0.7","1.9","2.1","20.6"
"347","T.J. McConnell","PG","29","IND","24","6","24.2","3.8","7.5",".503","0.3","1.0",".280","3.5","6.5",".538",".522","0.5","0.6",".800","0.8","2.5","3.3","4.8","1.0","0.4","1.2","1.8","8.4"
"348","Jaden McDaniels","PF","21","MIN","35","15","26.6","3.3","7.7",".426","1.0","3.5",".289","2.3","4.3",".537",".491","0.6","0.8",".786","1.5","3.2","4.7","1.1","0.9","0.5","1.1","3.5","8.2"
"349","Jalen McDaniels","SF","24","CHO","32","2","18.1","2.6","4.9",".538","0.9","2.1",".418","1.8","2.8",".629",".628","0.8","1.3",".659","0.8","2.8","3.6","1.2","0.6","0.4","0.8","1.9","7.0"
"350","Doug McDermott","PF","30","SAS","26","26","24.6","4.3","9.3",".465","2.1","5.2",".410","2.2","4.2",".532",".578","0.6","0.8",".727","0.4","2.2","2.6","1.3","0.2","0.1","0.7","1.4","11.4"
"351","JaVale McGee","C","34","PHO","34","10","16.3","4.4","6.8",".657","0.0","0.1",".250","4.4","6.6",".664",".659","1.6","2.3",".692","2.4","5.0","7.4","0.7","0.3","0.9","1.6","2.7","10.5"
"352","Cameron McGriff","SF","24","POR","3","0","15.3","1.7","4.7",".357","0.7","2.0",".333","1.0","2.7",".375",".429","0.7","0.7","1.000","2.0","3.0","5.0","1.0","0.0","0.3","0.0","2.3","4.7"
"353","Rodney McGruder","SG","30","DET","15","0","8.8","0.9","2.3",".400","0.3","1.2",".222","0.7","1.1",".588",".457","0.2","0.3",".750","0.5","1.2","1.7","0.7","0.1","0.1","0.5","0.6","2.3"
"354","Alfonzo McKinnie","SF","29","CHI","4","0","20.8","2.3","5.3",".429","1.5","3.3",".462","0.8","2.0",".375",".571","0.0","0.5",".000","1.0","1.3","2.3","0.8","0.3","0.5","0.5","2.0","6.0"
"355","JaQuori McLaughlin","PG","24","DAL","4","0","2.8","0.0","0.5",".000","0.0","0.3",".000","0.0","0.3",".000",".000","0.0","0.0","","0.0","0.0","0.0","0.5","0.0","0.0","0.0","0.3","0.0"
"356","Jordan McLaughlin","PG","25","MIN","26","2","11.8","0.8","2.8",".288","0.2","1.0",".148","0.7","1.8",".370",".315","0.6","0.8",".682","0.2","0.9","1.2","2.4","0.7","0.0","0.7","0.5","2.3"
"357","Ben McLemore","SG","28","POR","20","0","14.5","2.6","5.9",".441","2.0","4.8",".417","0.6","1.1",".545",".610","0.5","0.6",".909","0.4","0.8","1.2","0.6","0.3","0.0","0.6","1.2","7.7"
"358","De'Anthony Melton","SG","23","MEM","30","13","24.1","3.9","9.4",".415","1.7","4.9",".342","2.2","4.5",".493",".504","1.0","1.4",".732","1.0","3.2","4.2","2.7","1.7","0.7","1.6","1.8","10.5"
